filename,dose_Gy,particle_type,hr_post_exposure
P242_73665006707-A8_040_004_proj.tif,0.82,Fe,4
P242_73665006707-E4_005_013_proj.tif,0.82,Fe,4
P242_73665006707-G4_018_016_proj.tif,0.82,Fe,4
P242_73665006707-A8_036_005_proj.tif,0.82,Fe,4
P280_73668439105-E2_025_006_proj.tif,1.0,X-ray,4
P280_73668439105-E1_003_031_proj.tif,1.0,X-ray,4
P280_73668439105-C7_014_008_proj.tif,1.0,X-ray,4
P280_73668439105-F5_007_046_proj.tif,1.0,X-ray,4
P242_73665006707-C8_011_001_proj.tif,0.82,Fe,4
P280_73668439105-E1_008_004_proj.tif,1.0,X-ray,4
P280_73668439105-A7_005_022_proj.tif,1.0,X-ray,4
P242_73665006707-G4_011_008_proj.tif,0.82,Fe,4
P242_73665006707-G4_010_036_proj.tif,0.82,Fe,4
P242_73665006707-C7_024_004_proj.tif,0.82,Fe,4
P280_73668439105-E2_016_008_proj.tif,1.0,X-ray,4
P242_73665006707-C7_017_021_proj.tif,0.82,Fe,4
P280_73668439105-A7_014_008_proj.tif,1.0,X-ray,4
P242_73665006707-G3_001_018_proj.tif,0.82,Fe,4
P242_73665006707-A8_033_001_proj.tif,0.82,Fe,4
P242_73665006707-G3_011_038_proj.tif,0.82,Fe,4
P280_73668439105-C7_021_010_proj.tif,1.0,X-ray,4
P242_73665006707-C8_019_012_proj.tif,0.82,Fe,4
P242_73665006707-E4_004_010_proj.tif,0.82,Fe,4
P242_73665006707-A8_016_008_proj.tif,0.82,Fe,4
P242_73665006707-C7_017_008_proj.tif,0.82,Fe,4
P242_73665006707-A8_034_009_proj.tif,0.82,Fe,4
P280_73668439105-E1_016_017_proj.tif,1.0,X-ray,4
P280_73668439105-E1_001_012_proj.tif,1.0,X-ray,4
P242_73665006707-A6_001_014_proj.tif,0.82,Fe,4
P280_73668439105-E1_003_042_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_003_proj.tif,1.0,X-ray,4
P280_73668439105-E1_011_026_proj.tif,1.0,X-ray,4
P242_73665006707-G3_007_012_proj.tif,0.82,Fe,4
P280_73668439105-E5_005_001_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_018_proj.tif,1.0,X-ray,4
P242_73665006707-G4_004_016_proj.tif,0.82,Fe,4
P242_73665006707-C8_001_003_proj.tif,0.82,Fe,4
P280_73668439105-E1_006_041_proj.tif,1.0,X-ray,4
P280_73668439105-D5_013_036_proj.tif,1.0,X-ray,4
P242_73665006707-C7_027_011_proj.tif,0.82,Fe,4
P280_73668439105-D5_016_014_proj.tif,1.0,X-ray,4
P242_73665006707-C6_022_002_proj.tif,0.82,Fe,4
P242_73665006707-C7_016_005_proj.tif,0.82,Fe,4
P242_73665006707-C8_016_026_proj.tif,0.82,Fe,4
P242_73665006707-A8_027_004_proj.tif,0.82,Fe,4
P242_73665006707-A8_005_012_proj.tif,0.82,Fe,4
P280_73668439105-A7_005_027_proj.tif,1.0,X-ray,4
P242_73665006707-C8_004_022_proj.tif,0.82,Fe,4
P242_73665006707-A8_014_010_proj.tif,0.82,Fe,4
P280_73668439105-D5_005_007_proj.tif,1.0,X-ray,4
P280_73668439105-F5_004_015_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_068_proj.tif,1.0,X-ray,4
P280_73668439105-C7_028_003_proj.tif,1.0,X-ray,4
P280_73668439105-A7_007_027_proj.tif,1.0,X-ray,4
P242_73665006707-C7_027_010_proj.tif,0.82,Fe,4
P280_73668439105-E6_003_014_proj.tif,1.0,X-ray,4
P280_73668439105-D5_012_028_proj.tif,1.0,X-ray,4
P242_73665006707-G3_016_017_proj.tif,0.82,Fe,4
P242_73665006707-A6_004_018_proj.tif,0.82,Fe,4
P242_73665006707-G3_012_011_proj.tif,0.82,Fe,4
P242_73665006707-C7_021_001_proj.tif,0.82,Fe,4
P242_73665006707-E4_005_030_proj.tif,0.82,Fe,4
P242_73665006707-C8_009_029_proj.tif,0.82,Fe,4
P242_73665006707-G4_001_013_proj.tif,0.82,Fe,4
P242_73665006707-E4_005_025_proj.tif,0.82,Fe,4
P242_73665006707-G3_023_001_proj.tif,0.82,Fe,4
P242_73665006707-A8_004_002_proj.tif,0.82,Fe,4
P242_73665006707-C7_009_009_proj.tif,0.82,Fe,4
P242_73665006707-G4_019_011_proj.tif,0.82,Fe,4
P242_73665006707-A8_003_005_proj.tif,0.82,Fe,4
P242_73665006707-E4_001_005_proj.tif,0.82,Fe,4
P242_73665006707-C7_006_023_proj.tif,0.82,Fe,4
P280_73668439105-C7_007_018_proj.tif,1.0,X-ray,4
P280_73668439105-E1_011_005_proj.tif,1.0,X-ray,4
P242_73665006707-G3_013_008_proj.tif,0.82,Fe,4
P242_73665006707-C8_006_030_proj.tif,0.82,Fe,4
P280_73668439105-E1_009_045_proj.tif,1.0,X-ray,4
P280_73668439105-E5_009_003_proj.tif,1.0,X-ray,4
P280_73668439105-E1_004_054_proj.tif,1.0,X-ray,4
P242_73665006707-A6_003_045_proj.tif,0.82,Fe,4
P242_73665006707-A6_001_038_proj.tif,0.82,Fe,4
P280_73668439105-E6_006_022_proj.tif,1.0,X-ray,4
P242_73665006707-A6_009_030_proj.tif,0.82,Fe,4
P280_73668439105-E1_011_038_proj.tif,1.0,X-ray,4
P280_73668439105-D5_010_005_proj.tif,1.0,X-ray,4
P242_73665006707-C7_023_004_proj.tif,0.82,Fe,4
P280_73668439105-E1_006_001_proj.tif,1.0,X-ray,4
P280_73668439105-E1_003_036_proj.tif,1.0,X-ray,4
P280_73668439105-E6_013_030_proj.tif,1.0,X-ray,4
P280_73668439105-E6_019_002_proj.tif,1.0,X-ray,4
P242_73665006707-A8_014_014_proj.tif,0.82,Fe,4
P242_73665006707-A8_003_006_proj.tif,0.82,Fe,4
P280_73668439105-A7_020_004_proj.tif,1.0,X-ray,4
P280_73668439105-C7_011_011_proj.tif,1.0,X-ray,4
P242_73665006707-E4_011_033_proj.tif,0.82,Fe,4
P280_73668439105-E2_030_002_proj.tif,1.0,X-ray,4
P280_73668439105-C7_031_014_proj.tif,1.0,X-ray,4
P242_73665006707-G3_017_012_proj.tif,0.82,Fe,4
P242_73665006707-A6_007_039_proj.tif,0.82,Fe,4
P242_73665006707-G4_011_025_proj.tif,0.82,Fe,4
P242_73665006707-G3_009_009_proj.tif,0.82,Fe,4
P242_73665006707-A8_011_016_proj.tif,0.82,Fe,4
P280_73668439105-E1_004_057_proj.tif,1.0,X-ray,4
P242_73665006707-C6_001_020_proj.tif,0.82,Fe,4
P242_73665006707-A6_016_023_proj.tif,0.82,Fe,4
P242_73665006707-A6_002_020_proj.tif,0.82,Fe,4
P280_73668439105-E6_014_005_proj.tif,1.0,X-ray,4
P242_73665006707-G3_001_017_proj.tif,0.82,Fe,4
P242_73665006707-G3_003_014_proj.tif,0.82,Fe,4
P280_73668439105-E1_004_003_proj.tif,1.0,X-ray,4
P280_73668439105-F5_001_017_proj.tif,1.0,X-ray,4
P280_73668439105-E1_010_006_proj.tif,1.0,X-ray,4
P242_73665006707-A6_001_047_proj.tif,0.82,Fe,4
P242_73665006707-E4_002_016_proj.tif,0.82,Fe,4
P242_73665006707-E4_009_035_proj.tif,0.82,Fe,4
P280_73668439105-D5_015_017_proj.tif,1.0,X-ray,4
P280_73668439105-F5_013_035_proj.tif,1.0,X-ray,4
P280_73668439105-D5_009_007_proj.tif,1.0,X-ray,4
P242_73665006707-A8_017_013_proj.tif,0.82,Fe,4
P280_73668439105-E6_013_009_proj.tif,1.0,X-ray,4
P280_73668439105-E1_017_009_proj.tif,1.0,X-ray,4
P242_73665006707-G3_021_017_proj.tif,0.82,Fe,4
P280_73668439105-D5_007_005_proj.tif,1.0,X-ray,4
P242_73665006707-G4_001_030_proj.tif,0.82,Fe,4
P242_73665006707-C6_026_007_proj.tif,0.82,Fe,4
P242_73665006707-C8_004_007_proj.tif,0.82,Fe,4
P242_73665006707-C8_002_016_proj.tif,0.82,Fe,4
P280_73668439105-C7_030_004_proj.tif,1.0,X-ray,4
P242_73665006707-G4_021_007_proj.tif,0.82,Fe,4
P242_73665006707-G4_005_021_proj.tif,0.82,Fe,4
P242_73665006707-A8_030_012_proj.tif,0.82,Fe,4
P280_73668439105-F5_005_018_proj.tif,1.0,X-ray,4
P280_73668439105-E6_019_015_proj.tif,1.0,X-ray,4
P242_73665006707-G3_001_036_proj.tif,0.82,Fe,4
P242_73665006707-C7_012_020_proj.tif,0.82,Fe,4
P280_73668439105-E5_005_038_proj.tif,1.0,X-ray,4
P242_73665006707-A8_027_013_proj.tif,0.82,Fe,4
P280_73668439105-E6_011_014_proj.tif,1.0,X-ray,4
P242_73665006707-G4_010_020_proj.tif,0.82,Fe,4
P280_73668439105-D5_013_032_proj.tif,1.0,X-ray,4
P280_73668439105-E2_027_001_proj.tif,1.0,X-ray,4
P280_73668439105-E5_001_004_proj.tif,1.0,X-ray,4
P280_73668439105-D5_007_019_proj.tif,1.0,X-ray,4
P242_73665006707-C7_023_015_proj.tif,0.82,Fe,4
P242_73665006707-C7_001_046_proj.tif,0.82,Fe,4
P280_73668439105-D5_009_003_proj.tif,1.0,X-ray,4
P242_73665006707-A8_005_006_proj.tif,0.82,Fe,4
P280_73668439105-A7_005_010_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_025_proj.tif,1.0,X-ray,4
P280_73668439105-C7_014_006_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_057_proj.tif,1.0,X-ray,4
P280_73668439105-E6_017_017_proj.tif,1.0,X-ray,4
P280_73668439105-D5_002_026_proj.tif,1.0,X-ray,4
P280_73668439105-A7_030_018_proj.tif,1.0,X-ray,4
P242_73665006707-C6_008_004_proj.tif,0.82,Fe,4
P280_73668439105-E5_004_004_proj.tif,1.0,X-ray,4
P280_73668439105-D5_001_004_proj.tif,1.0,X-ray,4
P242_73665006707-E4_014_010_proj.tif,0.82,Fe,4
P242_73665006707-E4_013_011_proj.tif,0.82,Fe,4
P280_73668439105-E2_012_003_proj.tif,1.0,X-ray,4
P280_73668439105-F5_015_012_proj.tif,1.0,X-ray,4
P280_73668439105-C7_010_009_proj.tif,1.0,X-ray,4
P242_73665006707-C7_001_034_proj.tif,0.82,Fe,4
P280_73668439105-C7_029_008_proj.tif,1.0,X-ray,4
P242_73665006707-A6_003_047_proj.tif,0.82,Fe,4
P242_73665006707-C8_011_013_proj.tif,0.82,Fe,4
P280_73668439105-A7_006_008_proj.tif,1.0,X-ray,4
P280_73668439105-E6_012_002_proj.tif,1.0,X-ray,4
P280_73668439105-E2_038_001_proj.tif,1.0,X-ray,4
P242_73665006707-A6_004_031_proj.tif,0.82,Fe,4
P280_73668439105-E6_012_030_proj.tif,1.0,X-ray,4
P280_73668439105-E6_017_021_proj.tif,1.0,X-ray,4
P242_73665006707-G3_016_008_proj.tif,0.82,Fe,4
P280_73668439105-A7_023_011_proj.tif,1.0,X-ray,4
P280_73668439105-E5_014_003_proj.tif,1.0,X-ray,4
P280_73668439105-E2_032_005_proj.tif,1.0,X-ray,4
P242_73665006707-C7_012_021_proj.tif,0.82,Fe,4
P280_73668439105-E6_005_028_proj.tif,1.0,X-ray,4
P280_73668439105-A7_022_001_proj.tif,1.0,X-ray,4
P242_73665006707-G3_002_050_proj.tif,0.82,Fe,4
P280_73668439105-E5_002_026_proj.tif,1.0,X-ray,4
P280_73668439105-E1_009_006_proj.tif,1.0,X-ray,4
P242_73665006707-G4_001_038_proj.tif,0.82,Fe,4
P280_73668439105-C7_018_002_proj.tif,1.0,X-ray,4
P242_73665006707-A8_004_007_proj.tif,0.82,Fe,4
P242_73665006707-A8_007_002_proj.tif,0.82,Fe,4
P280_73668439105-D5_001_046_proj.tif,1.0,X-ray,4
P242_73665006707-C8_021_006_proj.tif,0.82,Fe,4
P242_73665006707-A6_013_004_proj.tif,0.82,Fe,4
P242_73665006707-G4_001_021_proj.tif,0.82,Fe,4
P280_73668439105-A7_007_016_proj.tif,1.0,X-ray,4
P280_73668439105-E1_009_002_proj.tif,1.0,X-ray,4
P242_73665006707-E4_004_019_proj.tif,0.82,Fe,4
P280_73668439105-C7_011_022_proj.tif,1.0,X-ray,4
P280_73668439105-D5_008_027_proj.tif,1.0,X-ray,4
P242_73665006707-A6_003_055_proj.tif,0.82,Fe,4
P242_73665006707-G3_009_042_proj.tif,0.82,Fe,4
P280_73668439105-C7_008_020_proj.tif,1.0,X-ray,4
P280_73668439105-E1_001_043_proj.tif,1.0,X-ray,4
P242_73665006707-C7_009_012_proj.tif,0.82,Fe,4
P280_73668439105-E6_003_016_proj.tif,1.0,X-ray,4
P242_73665006707-C6_002_012_proj.tif,0.82,Fe,4
P242_73665006707-A6_014_007_proj.tif,0.82,Fe,4
P280_73668439105-E1_003_023_proj.tif,1.0,X-ray,4
P280_73668439105-C7_002_006_proj.tif,1.0,X-ray,4
P242_73665006707-A6_012_012_proj.tif,0.82,Fe,4
P280_73668439105-E1_003_028_proj.tif,1.0,X-ray,4
P280_73668439105-E6_012_001_proj.tif,1.0,X-ray,4
P242_73665006707-C8_013_010_proj.tif,0.82,Fe,4
P280_73668439105-E6_002_008_proj.tif,1.0,X-ray,4
P280_73668439105-E6_002_014_proj.tif,1.0,X-ray,4
P280_73668439105-E5_014_012_proj.tif,1.0,X-ray,4
P280_73668439105-C7_030_017_proj.tif,1.0,X-ray,4
P242_73665006707-A8_016_009_proj.tif,0.82,Fe,4
P280_73668439105-E6_020_004_proj.tif,1.0,X-ray,4
P280_73668439105-E5_009_004_proj.tif,1.0,X-ray,4
P242_73665006707-G4_011_018_proj.tif,0.82,Fe,4
P280_73668439105-C7_021_015_proj.tif,1.0,X-ray,4
P280_73668439105-D5_007_008_proj.tif,1.0,X-ray,4
P280_73668439105-E6_014_006_proj.tif,1.0,X-ray,4
P280_73668439105-A7_011_022_proj.tif,1.0,X-ray,4
P280_73668439105-E2_002_012_proj.tif,1.0,X-ray,4
P242_73665006707-A6_011_007_proj.tif,0.82,Fe,4
P280_73668439105-E6_006_037_proj.tif,1.0,X-ray,4
P242_73665006707-E4_013_010_proj.tif,0.82,Fe,4
P280_73668439105-E5_004_034_proj.tif,1.0,X-ray,4
P280_73668439105-E5_008_035_proj.tif,1.0,X-ray,4
P280_73668439105-F5_004_019_proj.tif,1.0,X-ray,4
P242_73665006707-C8_011_019_proj.tif,0.82,Fe,4
P280_73668439105-E5_007_047_proj.tif,1.0,X-ray,4
P242_73665006707-G3_013_001_proj.tif,0.82,Fe,4
P280_73668439105-C7_032_011_proj.tif,1.0,X-ray,4
P242_73665006707-C7_031_010_proj.tif,0.82,Fe,4
P280_73668439105-F5_015_007_proj.tif,1.0,X-ray,4
P280_73668439105-C7_015_006_proj.tif,1.0,X-ray,4
P280_73668439105-F5_015_023_proj.tif,1.0,X-ray,4
P280_73668439105-F5_006_036_proj.tif,1.0,X-ray,4
P280_73668439105-D5_010_008_proj.tif,1.0,X-ray,4
P242_73665006707-C7_010_006_proj.tif,0.82,Fe,4
P280_73668439105-E1_010_033_proj.tif,1.0,X-ray,4
P280_73668439105-A7_001_002_proj.tif,1.0,X-ray,4
P280_73668439105-E1_003_048_proj.tif,1.0,X-ray,4
P242_73665006707-E4_001_043_proj.tif,0.82,Fe,4
P280_73668439105-D5_003_034_proj.tif,1.0,X-ray,4
P280_73668439105-E6_005_019_proj.tif,1.0,X-ray,4
P242_73665006707-C8_004_033_proj.tif,0.82,Fe,4
P280_73668439105-F5_001_002_proj.tif,1.0,X-ray,4
P242_73665006707-A8_032_010_proj.tif,0.82,Fe,4
P242_73665006707-G3_014_016_proj.tif,0.82,Fe,4
P242_73665006707-G4_010_009_proj.tif,0.82,Fe,4
P242_73665006707-G4_006_003_proj.tif,0.82,Fe,4
P242_73665006707-G3_004_005_proj.tif,0.82,Fe,4
P242_73665006707-G3_011_017_proj.tif,0.82,Fe,4
P242_73665006707-C7_004_014_proj.tif,0.82,Fe,4
P242_73665006707-C8_005_019_proj.tif,0.82,Fe,4
P280_73668439105-A7_013_009_proj.tif,1.0,X-ray,4
P242_73665006707-C7_004_010_proj.tif,0.82,Fe,4
P242_73665006707-E4_003_013_proj.tif,0.82,Fe,4
P242_73665006707-C7_015_009_proj.tif,0.82,Fe,4
P242_73665006707-A8_001_001_proj.tif,0.82,Fe,4
P242_73665006707-C7_007_026_proj.tif,0.82,Fe,4
P242_73665006707-A8_031_005_proj.tif,0.82,Fe,4
P280_73668439105-E1_005_061_proj.tif,1.0,X-ray,4
P280_73668439105-E1_004_029_proj.tif,1.0,X-ray,4
P242_73665006707-C8_014_029_proj.tif,0.82,Fe,4
P280_73668439105-E1_010_016_proj.tif,1.0,X-ray,4
P242_73665006707-G3_006_008_proj.tif,0.82,Fe,4
P280_73668439105-E2_031_007_proj.tif,1.0,X-ray,4
P242_73665006707-C6_017_004_proj.tif,0.82,Fe,4
P280_73668439105-E5_004_028_proj.tif,1.0,X-ray,4
P280_73668439105-E5_004_042_proj.tif,1.0,X-ray,4
P280_73668439105-F5_005_024_proj.tif,1.0,X-ray,4
P280_73668439105-D5_008_029_proj.tif,1.0,X-ray,4
P242_73665006707-G3_014_021_proj.tif,0.82,Fe,4
P242_73665006707-C8_009_025_proj.tif,0.82,Fe,4
P242_73665006707-G4_001_042_proj.tif,0.82,Fe,4
P242_73665006707-C7_003_002_proj.tif,0.82,Fe,4
P242_73665006707-E4_001_055_proj.tif,0.82,Fe,4
P280_73668439105-D5_016_018_proj.tif,1.0,X-ray,4
P242_73665006707-C6_034_002_proj.tif,0.82,Fe,4
P242_73665006707-G3_015_015_proj.tif,0.82,Fe,4
P242_73665006707-G3_011_020_proj.tif,0.82,Fe,4
P280_73668439105-E6_012_006_proj.tif,1.0,X-ray,4
P242_73665006707-G3_002_013_proj.tif,0.82,Fe,4
P242_73665006707-G3_011_002_proj.tif,0.82,Fe,4
P242_73665006707-A8_005_016_proj.tif,0.82,Fe,4
P280_73668439105-E6_019_020_proj.tif,1.0,X-ray,4
P280_73668439105-E1_014_001_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_045_proj.tif,1.0,X-ray,4
P242_73665006707-A6_013_024_proj.tif,0.82,Fe,4
P242_73665006707-E4_002_024_proj.tif,0.82,Fe,4
P242_73665006707-E4_005_014_proj.tif,0.82,Fe,4
P280_73668439105-E5_004_012_proj.tif,1.0,X-ray,4
P242_73665006707-G3_002_024_proj.tif,0.82,Fe,4
P280_73668439105-C7_011_002_proj.tif,1.0,X-ray,4
P242_73665006707-C6_007_004_proj.tif,0.82,Fe,4
P242_73665006707-C8_007_015_proj.tif,0.82,Fe,4
P242_73665006707-C8_021_020_proj.tif,0.82,Fe,4
P242_73665006707-G3_003_021_proj.tif,0.82,Fe,4
P242_73665006707-G4_013_020_proj.tif,0.82,Fe,4
P242_73665006707-E4_020_008_proj.tif,0.82,Fe,4
P242_73665006707-G3_001_063_proj.tif,0.82,Fe,4
P242_73665006707-C6_021_004_proj.tif,0.82,Fe,4
P280_73668439105-F5_010_037_proj.tif,1.0,X-ray,4
P280_73668439105-D5_003_023_proj.tif,1.0,X-ray,4
P280_73668439105-A7_001_017_proj.tif,1.0,X-ray,4
P242_73665006707-A6_008_003_proj.tif,0.82,Fe,4
P242_73665006707-G3_003_038_proj.tif,0.82,Fe,4
P242_73665006707-C8_015_018_proj.tif,0.82,Fe,4
P280_73668439105-C7_033_012_proj.tif,1.0,X-ray,4
P242_73665006707-G4_012_019_proj.tif,0.82,Fe,4
P280_73668439105-E6_019_024_proj.tif,1.0,X-ray,4
P280_73668439105-D5_011_017_proj.tif,1.0,X-ray,4
P242_73665006707-C6_030_006_proj.tif,0.82,Fe,4
P280_73668439105-C7_025_018_proj.tif,1.0,X-ray,4
P242_73665006707-G4_005_044_proj.tif,0.82,Fe,4
P242_73665006707-C8_025_013_proj.tif,0.82,Fe,4
P280_73668439105-D5_014_022_proj.tif,1.0,X-ray,4
P280_73668439105-E2_003_003_proj.tif,1.0,X-ray,4
P280_73668439105-E6_008_011_proj.tif,1.0,X-ray,4
P242_73665006707-G4_003_031_proj.tif,0.82,Fe,4
P242_73665006707-A6_018_021_proj.tif,0.82,Fe,4
P280_73668439105-D5_002_008_proj.tif,1.0,X-ray,4
P242_73665006707-C8_001_045_proj.tif,0.82,Fe,4
P280_73668439105-F5_010_017_proj.tif,1.0,X-ray,4
P280_73668439105-E1_019_003_proj.tif,1.0,X-ray,4
P280_73668439105-C7_009_027_proj.tif,1.0,X-ray,4
P280_73668439105-D5_011_019_proj.tif,1.0,X-ray,4
P242_73665006707-G3_005_028_proj.tif,0.82,Fe,4
P280_73668439105-E5_003_048_proj.tif,1.0,X-ray,4
P280_73668439105-C7_032_001_proj.tif,1.0,X-ray,4
P280_73668439105-D5_007_015_proj.tif,1.0,X-ray,4
P242_73665006707-C7_003_038_proj.tif,0.82,Fe,4
P242_73665006707-C8_013_022_proj.tif,0.82,Fe,4
P280_73668439105-E1_010_011_proj.tif,1.0,X-ray,4
P242_73665006707-C7_018_022_proj.tif,0.82,Fe,4
P280_73668439105-A7_030_004_proj.tif,1.0,X-ray,4
P242_73665006707-C8_008_028_proj.tif,0.82,Fe,4
P280_73668439105-D5_005_038_proj.tif,1.0,X-ray,4
P280_73668439105-E5_005_016_proj.tif,1.0,X-ray,4
P242_73665006707-C8_031_001_proj.tif,0.82,Fe,4
P280_73668439105-A7_006_024_proj.tif,1.0,X-ray,4
P242_73665006707-G4_020_004_proj.tif,0.82,Fe,4
P242_73665006707-G4_006_015_proj.tif,0.82,Fe,4
P242_73665006707-C6_020_004_proj.tif,0.82,Fe,4
P280_73668439105-E6_012_019_proj.tif,1.0,X-ray,4
P280_73668439105-F5_006_016_proj.tif,1.0,X-ray,4
P280_73668439105-D5_010_009_proj.tif,1.0,X-ray,4
P242_73665006707-A6_013_002_proj.tif,0.82,Fe,4
P242_73665006707-C7_013_017_proj.tif,0.82,Fe,4
P242_73665006707-E4_010_031_proj.tif,0.82,Fe,4
P242_73665006707-G3_011_025_proj.tif,0.82,Fe,4
P280_73668439105-E5_005_002_proj.tif,1.0,X-ray,4
P242_73665006707-A6_011_013_proj.tif,0.82,Fe,4
P280_73668439105-E2_005_013_proj.tif,1.0,X-ray,4
P280_73668439105-C7_009_014_proj.tif,1.0,X-ray,4
P280_73668439105-A7_025_001_proj.tif,1.0,X-ray,4
P280_73668439105-C7_029_007_proj.tif,1.0,X-ray,4
P280_73668439105-D5_002_050_proj.tif,1.0,X-ray,4
P280_73668439105-E5_009_013_proj.tif,1.0,X-ray,4
P242_73665006707-A6_010_014_proj.tif,0.82,Fe,4
P242_73665006707-C7_021_007_proj.tif,0.82,Fe,4
P242_73665006707-C7_015_024_proj.tif,0.82,Fe,4
P280_73668439105-A7_020_006_proj.tif,1.0,X-ray,4
P280_73668439105-E5_003_019_proj.tif,1.0,X-ray,4
P280_73668439105-F5_009_030_proj.tif,1.0,X-ray,4
P280_73668439105-E2_003_009_proj.tif,1.0,X-ray,4
P242_73665006707-E4_004_011_proj.tif,0.82,Fe,4
P242_73665006707-A8_010_014_proj.tif,0.82,Fe,4
P280_73668439105-C7_003_030_proj.tif,1.0,X-ray,4
P280_73668439105-E5_003_006_proj.tif,1.0,X-ray,4
P242_73665006707-G4_005_018_proj.tif,0.82,Fe,4
P242_73665006707-C6_021_001_proj.tif,0.82,Fe,4
P280_73668439105-E5_012_037_proj.tif,1.0,X-ray,4
P242_73665006707-G3_003_036_proj.tif,0.82,Fe,4
P280_73668439105-E6_012_033_proj.tif,1.0,X-ray,4
P242_73665006707-C7_019_019_proj.tif,0.82,Fe,4
P280_73668439105-C7_034_013_proj.tif,1.0,X-ray,4
P242_73665006707-G4_004_007_proj.tif,0.82,Fe,4
P280_73668439105-E2_027_005_proj.tif,1.0,X-ray,4
P280_73668439105-A7_002_030_proj.tif,1.0,X-ray,4
P280_73668439105-C7_031_009_proj.tif,1.0,X-ray,4
P280_73668439105-E2_005_001_proj.tif,1.0,X-ray,4
P280_73668439105-E5_003_011_proj.tif,1.0,X-ray,4
P280_73668439105-E6_015_027_proj.tif,1.0,X-ray,4
P242_73665006707-C7_001_042_proj.tif,0.82,Fe,4
P280_73668439105-E1_012_001_proj.tif,1.0,X-ray,4
P280_73668439105-E1_002_072_proj.tif,1.0,X-ray,4
P242_73665006707-G4_003_001_proj.tif,0.82,Fe,4
P242_73665006707-E4_015_011_proj.tif,0.82,Fe,4
P280_73668439105-E5_001_022_proj.tif,1.0,X-ray,4
P280_73668439105-F5_001_046_proj.tif,1.0,X-ray,4
P242_73665006707-C7_005_026_proj.tif,0.82,Fe,4
P280_73668439105-C7_022_015_proj.tif,1.0,X-ray,4
P242_73665006707-C7_007_012_proj.tif,0.82,Fe,4
P280_73668439105-E5_006_011_proj.tif,1.0,X-ray,4
P280_73668439105-F5_015_013_proj.tif,1.0,X-ray,4
P242_73665006707-C8_001_033_proj.tif,0.82,Fe,4
P280_73668439105-E6_008_005_proj.tif,1.0,X-ray,4
P242_73665006707-C7_004_008_proj.tif,0.82,Fe,4
P280_73668439105-E6_007_018_proj.tif,1.0,X-ray,4
P280_73668439105-E2_036_001_proj.tif,1.0,X-ray,4
P242_73665006707-A6_001_048_proj.tif,0.82,Fe,4
P242_73665006707-A8_019_002_proj.tif,0.82,Fe,4
P280_73668439105-E6_012_021_proj.tif,1.0,X-ray,4
P242_73665006707-C8_010_008_proj.tif,0.82,Fe,4
P280_73668439105-D5_010_038_proj.tif,1.0,X-ray,4
P242_73665006707-A6_003_044_proj.tif,0.82,Fe,4
P242_73665006707-C8_022_008_proj.tif,0.82,Fe,4
P242_73665006707-A6_018_020_proj.tif,0.82,Fe,4
P280_73668439105-E1_006_046_proj.tif,1.0,X-ray,4
P242_73665006707-C8_014_012_proj.tif,0.82,Fe,4
P242_73665006707-G3_012_032_proj.tif,0.82,Fe,4
P242_73665006707-G3_019_002_proj.tif,0.82,Fe,4
P242_73665006707-E4_001_054_proj.tif,0.82,Fe,4
P242_73665006707-G3_014_031_proj.tif,0.82,Fe,4
P242_73665006707-G4_001_036_proj.tif,0.82,Fe,4
P242_73665006707-A6_006_033_proj.tif,0.82,Fe,4
P242_73665006707-E4_010_002_proj.tif,0.82,Fe,4
P280_73668439105-E5_011_028_proj.tif,1.0,X-ray,4
P280_73668439105-E5_006_022_proj.tif,1.0,X-ray,4
P242_73665006707-A6_007_044_proj.tif,0.82,Fe,4
P242_73665006707-G4_021_013_proj.tif,0.82,Fe,4
P242_73665006707-E4_010_026_proj.tif,0.82,Fe,4
P280_73668439105-E5_013_001_proj.tif,1.0,X-ray,4
P242_73665006707-G4_003_022_proj.tif,0.82,Fe,4
P280_73668439105-F5_007_019_proj.tif,1.0,X-ray,4
P280_73668439105-D5_001_020_proj.tif,1.0,X-ray,4
P242_73665006707-A6_006_020_proj.tif,0.82,Fe,4
P242_73665006707-C7_028_004_proj.tif,0.82,Fe,4
P242_73665006707-E4_010_027_proj.tif,0.82,Fe,4
P280_73668439105-D5_006_025_proj.tif,1.0,X-ray,4
P242_73665006707-C6_001_028_proj.tif,0.82,Fe,4
P280_73668439105-D5_016_021_proj.tif,1.0,X-ray,4
P280_73668439105-E1_013_011_proj.tif,1.0,X-ray,4
P242_73665006707-A6_019_006_proj.tif,0.82,Fe,4
P242_73665006707-E4_004_007_proj.tif,0.82,Fe,4
P280_73668439105-E5_002_003_proj.tif,1.0,X-ray,4
P242_73665006707-A6_018_018_proj.tif,0.82,Fe,4
P280_73668439105-E1_010_001_proj.tif,1.0,X-ray,4
P242_73665006707-A6_012_029_proj.tif,0.82,Fe,4
P242_73665006707-E4_006_006_proj.tif,0.82,Fe,4
P280_73668439105-F5_002_048_proj.tif,1.0,X-ray,4
